SNCA,APOA4,CHGA,STX1B,MME,MUC6,PM20D1,UCP1,MMP3,KRT20,SYN2,GPC5,HOXC8,APOA1,CXCL12,KRT5,KLK6,EPO,CD38,LTF,MUC5B,KCNQ2,ATP6V1G2,OLFM4,KIF5C,RET,GNAO1,CLDN18,FOXJ1,DNAH11,CA9,SOSTDC1,CDH17,COL2A1,DSCAML1,RIMS2,NPSR1,ACSL6,TLL1,TM4SF4,RBP2,GIF,KRT14,REG4,CLIP4,LIPF,MSLN,RRAGD,CR2,DZIP1,SLC9A3,SLC26A4,SLC15A1,SLC26A3,FGB,KRT16,PDLIM4,DMBT1,FGF8,NEUROD1,IRX2,GUCY1A2,RAB39B,HOXC10,CPNE8,APOB,TFF1,GC,GKN1,GALNT14,LRP12,DNM3,PRKCB,PGC,EHD3,KRT4,PI3,SLC34A2,HMGCS2,LOR,HS3ST3B1,DKK1,COL4A6,PHGR1,TFF2,AKR1B10,PIK3C2G,HYDIN,AS3MT,ISX,CD69,SLC6A19,NLRP2,CXCL5,PRKAA2,HABP2,IL12RB2,EPDR1,EDA,FAM92A1,ITGA9,C2orf40,IGF2BP1,SALL4,POPDC3,REG3A,CD40,SH3GL3,GIPC3,KCNQ3,CNTFR,MTTP,WFDC2,PCSK1N,SMO,GK,ATP6AP1,S100A7,LY6D,AGR2,MUC16,CHST10,TPD52L1,PSCA,PIGR,PRSS1,OXT,PTPN13,REG1A,SLC13A2,ORM1,GFM1,DNAH1,KRT6A,DUOX2,GUCY2C,CTSE,SRPX,MUC4,CYGB,AQP5,BMPER,NPS,ATP6V1G3,CDX1,NMS,REG1B,PLTP,KRT6B,VSIG1,KRT17,SLN,SOX7,RHCG,PPP1R14A,PPM1E,SLMO2,PCLO,MTMR8,QPCT,MAGED1,SCEL,MAP1B,KCNB2,KCNS2,KCNB1,ITLN1,THBS4,SMYD1,LHFP,HTR7,KLK10,SMARCA1,HLX,HMX3,GRASP,NOTUM,OPRD1,RPSAP58,FOXI3,FOLR1,FBLN1,OGFRL1,IL20RA,ZNF518B,FER1L6,LPAR6,DUSP27,DUOXA2,SDK1,NXPH3,FNBP1,DGKB,DCLK2,CXCL17,CPAMD8,MID2,ZNF114,CHST2,CHRDL1,CHP2,SLAMF6,NMNAT2,CD200,FIGN,GAMT,PLA2G7,NPC1L1,ALPPL2,A4GNT,subtype
7.3317,5.1181,3.1749,5.755,6.0397,5.8783,3.4819,0,8.5014,12.0095,5.0957,1.8785,0.6186,6.756,12.3647,5.9299,6.1196,0,8.62,12.0511,9.0786,1.8785,5.2045,7.0168,5.0729,7.606,8.9596,11.2897,2.2473,0.6286,10.6211,1.6515,11.2604,0,4.0467,0.6186,6.0397,6.9744,6.557,9.8409,5.7115,0,4.7095,13.6112,8.0554,5.4887,9.0454,8.3699,11.8004,8.0401,5.3188,2.5407,3.9501,6.0514,0,2.8924,9.8881,9.3524,0,0,2.5407,4.4865,5.8248,0,7.2013,5.2458,9.4057,12.3248,6.3166,5.6513,7.3075,6.1084,10.7018,8.944,9.3932,0,5.4001,5.6202,11.1566,1.0502,6.4284,2.7844,2.2473,11.5252,6.3166,9.3606,0,3.8465,6.3388,9.5814,8.3296,9.3068,5.3441,7.9375,3.5494,5.266,6.3921,8.8683,5.9674,5.7833,8.7113,5.4182,4.85,5.8248,1.6515,10.4512,10.1667,0,7.9469,2.6677,6.4013,8.7832,5.6202,6.1634,9.3793,7.6944,12.406,1.0502,0.6186,12.7736,2.5407,7.594,7.273,5.7261,14.5798,1.3819,2.8924,7.2829,11.7939,9.691,0,9.3989,6.8857,3.1749,8.7223,9.771,11.8521,10.331,6.5652,11.8068,2.0746,3.8465,0,0,12.1455,0,7.1424,13.2053,1.6515,6.0397,8.3511,0.6186,8.7058,3.7918,7.6373,2.9161,10.0521,4.3416,4.4158,7.7018,11.7649,0,10.95,2.2473,4.7674,4.3416,2.2473,11.7856,0,10.7434,4.4158,8.067,7.987,9.4779,0.6186,8.9781,3.258,0,13.3402,0,1.8785,15.2169,8.8749,5.7115,7.8431,6.2369,8.4604,8.199,7.0978,9.8205,6.7416,11.2478,2.2473,6.756,4.3416,5.755,8.8433,2.6677,9.8384,9.9116,8.9948,9.2797,5.8248,8.7513,5.0024,8.104,9.6034,8.5681,2.0746,1.3819,3
4.1049,0,0,3.7661,5.6843,6.5273,1.4858,0,5.4268,2.0004,0,0,4.1049,3.138,6.7846,1.766,11.1797,0.6783,8.2428,7.088,13.6156,3.8881,1.1378,15.6869,4.6444,2.2021,6.0006,13.6548,0,1.7761,8.605,2.6786,3.9454,1.1378,2.2021,2.5365,2.6786,2.0004,4.0537,0,0,4.6444,0,1.1378,6.8156,6.4795,11.7484,6.8905,0.6783,4.5969,11.8162,2.379,1.1378,0,11.4186,3.6328,5.3651,16.4323,0,2.5365,10.838,3.7661,5.21,2.379,6.6182,0,3.8881,5.7819,0.6783,2.2021,6.6444,3.7661,9.0928,14.2761,6.1904,1.766,4.6094,0.6783,4.1049,0,4.7121,9.736,4.7767,0.6783,3.0361,5.6153,1.766,3.0361,2.8078,2.5365,7.8881,0,9.6684,2.2021,2.2021,10.6352,5.088,5.5052,6.6702,5.386,6.6005,0.6783,4.3791,2.9265,0,17.1376,10.4283,1.4858,6.7203,1.766,1.766,3.701,1.4858,1.4858,4.8685,8.7885,11.5486,0,2.8078,13.3378,7.9454,4.9548,2.5365,2.9265,14.4594,9.4319,1.4858,4.8385,16.9176,0,3.701,11.349,7.1257,2.2021,2.9265,1.4858,11.1121,3.4065,9.7052,7.6109,12.5248,1.766,0,0.6783,0.6783,0,4.2933,9.5818,8.6138,3.7661,3.701,0,6.2485,0,5.386,3.138,11.4515,3.486,2.2021,4.6444,8.9858,0.6783,7.7461,1.4858,1.1378,1.4858,1.766,2.9265,0,7.3333,4.2933,9.4702,5.486,6.7608,0,6.0406,5.2332,0,13.9605,0,6.7447,8.5621,7.4218,8.2934,6.6616,0,9.1564,1.4858,1.1378,8.1513,1.1378,10.0299,2.5365,3.8881,9.9715,4.6094,4.7447,2.0004,7.8398,2.379,1.1378,8.4302,1.766,6.5825,6.7285,4.5366,9.9224,9.5818,6.5915,8.2739,2
3.4739,0,0,3.7938,8.1642,13.0296,0.9405,0,7.4938,5.8804,3.3493,0,3.213,0,8.8674,3.213,7.9342,2.4844,6.6997,4.638,13.8408,0,0.9405,13.3372,4.4075,3.8863,6.822,12.2316,1.9098,0,9.7387,0,12.4679,0,1.5051,2.4844,9.6167,0,3.213,8.122,2.7038,0,0,13.0666,6.6075,0,11.3753,6.5662,1.9098,7.3583,4.7408,1.5051,0,2.2255,1.5051,7.3386,8.1315,12.3455,0,0.9405,1.9098,4.4687,3.7938,1.9098,6.1089,0.9405,10.6979,0,0,0.9405,7.146,5.5533,8.1172,0,7.6992,4.2768,10.13,0,8.003,0.9405,4.7408,0.9405,4.6903,10.342,9.4503,5.9678,7.9978,1.5051,4.3092,0,6.1655,0,0.9405,14.3414,4.8824,0.9405,3.8863,8.5045,5.8112,4.7408,6.3876,4.7408,2.4844,5.8577,2.2255,0,7.4027,0,6.8452,2.2255,1.5051,5.8804,1.5051,3.213,7.5725,7.426,11.3668,5.3731,3.6948,13.3784,8.0538,5.7386,4.4075,6.3393,14.9957,0,1.5051,7.8038,5.9247,0,0.9405,9.8615,7.079,8.5617,10.9712,10.1651,13.5402,7.9978,8.7273,9.2537,7.8676,2.4844,0,0,8.4062,0,2.2255,9.1915,9.7178,3.8863,11.7634,5.7135,7.1709,0,5.8577,0.9405,11.2665,3.6948,3.7938,6.0095,10.6267,6.4496,10.0346,0.9405,1.9098,2.2255,0.9405,7.5373,4.9267,8.6764,2.8942,11.4839,7.6734,7.6604,0,6.8452,3.4739,0,12.9801,0,2.4844,11.2857,8.2668,10.1789,6.07,3.0624,8.9872,0,8.0235,7.5795,4.638,9.8255,1.5051,6.0896,7.8957,5.2035,7.1081,1.5051,7.5373,5.3407,7.3948,6.4944,4.7408,7.1554,3.3493,5.2391,7.4864,6.1655,7.8901,0,0
1.8574,0,5.6431,2.709,5.1691,13.9954,1.2972,0,5.1095,14.1106,0.369,0.369,4.2535,2.0726,6.2629,6.8778,6.1129,0,5.8098,11.9562,13.0987,0.369,2.2599,9.7172,3.4477,3.6951,5.7718,11.43,9.6163,0.6707,5.3338,5.8468,8.1321,1.115,1.115,0,0,1.6043,3.051,11.2791,1.115,8.3162,4.1388,13.7894,5.8613,13.6989,12.8463,5.1216,9.7488,5.832,5.6176,2.9457,8.257,0,0.369,10.1705,6.4997,9.2987,0,1.115,10.1908,3.4858,3.2847,8.8182,7.2807,0,11.1658,2.8322,2.6432,1.115,5.5653,7.1086,8.2556,13.7703,6.0253,9.6761,10.2736,10.9421,9.948,0.369,3.9061,2.9457,4.2535,8.0296,11.1568,11.1919,4.1388,1.115,4.355,0,7.5713,5.9388,2.709,6.3007,3.559,5.5741,4.6716,5.1216,4.7828,4.3391,6.6071,2.4256,0.369,4.4001,1.2972,4.6881,6.9746,0,6.207,1.8574,0.369,0,8.4119,3.3272,5.8685,6.581,12.5589,0,3.5942,14.4991,5.6681,3.9339,8.2829,12.0313,12.0905,0.369,0,5.5741,9.6528,2.8901,1.2108,11.2633,8.3945,7.5624,9.7978,3.4087,12.5084,6.3219,15.43,8.2774,11.2114,2.2599,0,0,2.8322,0,0,8.9893,4.5867,10.7582,14.4737,0.369,6.6909,6.6071,5.1808,3.2954,11.7636,2.8901,4.7674,9.1303,10.7183,9.0674,8.2896,0,1.115,0,1.115,3.559,0,7.5172,2.5742,9.197,10.856,5.2038,0,6.581,4.2754,0.369,12.8099,0,8.6998,9.3382,6.5273,8.9076,5.2151,9.7763,9.3126,0.369,5.783,7.6757,2.9457,9.3278,1.2972,4.4777,11.6394,4.7674,6.9096,0,6.8884,3.8489,2.3451,6.119,9.1841,6.1956,1.4589,3.8489,7.1595,1.7364,11.4156,4.3182,1
4.5844,6.1455,3.7351,4.3136,7.671,8.4567,4.3528,0,9.6652,10.1156,5.2563,2.0991,5.6515,10.5895,8.6753,0.349,6.605,0.349,4.4821,7.5329,15.3699,0.349,2.8582,14.0041,4.9967,4.3528,4.6799,16.7406,8.4812,5.5453,8.176,5.2355,13.1873,9.6979,1.5439,1.4017,7.4129,1.6733,3.1149,8.4522,5.3847,6.7876,2.1884,14.1531,7.6826,7.5687,12.606,7.8024,6.2581,6.6608,8.7633,1.9018,8.4745,8.3494,3.1149,4.6169,8.49,12.6092,0,0.349,2.0038,5.2666,2.2725,10.4214,9.2789,8.0988,13.7323,5.6978,0.349,2.8117,8.2504,7.3392,5.5954,9.8148,7.7318,0.8648,14.5794,9.3282,9.6759,2.0038,2.9713,9.9378,7.2198,11.072,11.9514,10.4812,8.9018,4.8538,7.5229,3.2033,4.0531,8.6548,12.013,8.9798,5.4851,11.6416,4.5844,7.494,7.0425,7.4083,5.6035,1.244,6.1173,8.646,4.7981,9.0655,8.5407,0,6.9433,4.3528,11.1685,7.5708,11.5492,6.1511,7.6278,8.5301,12.1377,4.2733,4.2319,15.2491,2.5672,6.891,8.1245,11.8852,14.3244,10.6236,3.8491,9.7675,8.7459,5.009,6.1948,11.3794,8.848,4.0292,13.5639,9.5087,16.0175,6.5128,8.7642,9.0138,7.6016,1.0668,0,0.6298,6.9999,0,0,11.3884,7.7243,10.1487,10.3671,1.7921,7.9189,5.1712,6.9465,3.1281,11.5649,9.2545,6.1566,8.2837,12.4491,6.6331,9.277,0,0.349,1.4017,10.3076,3.1882,0.349,7.6941,0,9.6387,9.1219,6.881,4.3528,6.3237,6.1116,0.349,12.9727,0,9.5022,11.0766,6.9937,6.8608,7.8357,12.3683,8.4476,5.1602,10.3194,6.9272,2.5672,7.8999,4.0292,4.4996,12.0131,5.138,8.4191,5.0573,7.7355,5.5954,6.901,5.7864,8.2083,6.4867,5.7647,8.5031,6.6954,10.2882,10.2672,8.6211,1
2.7562,5.2384,6.3345,4.1196,5.9463,8.9798,1.8705,0.5289,9.3737,3.923,5.1148,0.9149,8.2024,8.6674,8.1893,1.2193,5.6224,1.4705,6.1489,8.6516,6.1668,0.5289,1.5158,13.3715,5.0584,7.2051,5.8935,10.2257,2.5535,0,6.9362,6.8867,12.1649,11.5009,4.3248,0,1.2193,3.7439,2.5535,2.3176,8.5632,6.6207,0,6.6966,7.5837,1.4705,6.3965,7.7081,7.5329,6.9724,10.3653,1.8705,5.4578,4.5044,12.0562,3.4833,8.4744,9.5806,2.1834,3.4251,2.6584,2.8478,3.6954,9.6617,6.1399,10.2919,12.4991,1.2193,11.6077,7.7111,7.3215,5.3984,8.2743,10.7297,7.7472,1.6843,11.4769,7.4658,9.8297,0,2.6584,8.2002,6.4339,8.9836,10.8067,8.309,1.8705,6.6465,8.2822,9.2647,6.6842,9.0999,7.8995,6.3186,7.8643,9.9224,5.7226,8.8432,9.3297,8.9413,7.3414,0.9149,10.9646,9.7075,2.3176,15.8164,9.5872,0,6.8484,1.4705,4.8305,7.1158,8.832,10.6866,11.0797,7.1965,11.5638,5.1148,1.8705,12.3169,0.9149,8.3329,6.9706,11.0935,14.6318,10.0403,5.3678,6.2943,19.9171,9.8206,10.5828,10.128,9.5485,1.4705,10.3449,9.5722,10.6321,5.6224,7.5294,8.8165,7.2478,1.4705,0,0,11.0015,0,8.4435,13.2584,4.6128,8.9709,7.1387,1.4705,6.5519,2.6584,7.9952,3.3612,11.0824,8.5445,1.8705,7.6296,10.9505,0,8.5203,0.5289,0.9149,1.4705,7.8643,1.2193,0,7.5363,2.0354,6.3502,7.6647,6.7919,0,7.4068,8.5168,0.5289,13.7988,0,7.2478,11.91,6.404,6.9706,5.0584,6.3728,8.0613,2.4403,8.7419,8.7513,2.0354,9.9592,0.5289,3.3009,8.2002,4.8527,8.1981,2.4403,7.9952,1.8705,3.3009,7.1477,7.0009,7.652,3.0151,8.0126,6.2019,9.5357,4.0823,1.6843,1
5.7224,0,1.0638,4.2474,10.4474,2.5625,2.0947,0,12.3844,11.328,0,0.6279,1.3982,2.4228,10.0645,5.3312,0.6279,0,8.6619,4.705,14.0451,0,3.8162,0.6279,5.1437,3.1983,6.8586,0,0,2.1112,5.0332,0,12.7655,0,1.3982,1.3982,5.5817,9.0891,3.1983,5.2714,0,2.9152,1.8977,3.11,7.6082,0,1.0638,8.0193,3.1983,6.7604,0,1.6695,0,1.6695,2.6899,1.3982,8.41,3.11,1.8977,0,6.4634,4.0239,5.1658,0,6.4364,0,3.2816,0.6279,3.11,8.2279,7.8926,4.1175,9.2016,3.2816,7.5037,8.4352,6.0889,0,8.3389,0,5.8231,1.3982,0.6279,11.3961,0,1.6695,0,2.0947,4.1621,6.4634,8.8407,1.0638,6.533,14.4493,3.5735,2.2681,5.3312,9.8519,7.8558,5.837,7.6828,1.3982,0.6279,4.3666,1.6695,3.11,8.7613,0,7.5166,4.579,0,9.2333,7.9383,1.0638,7.7826,9.5332,12.6062,0,2.2681,12.417,3.0158,6.1566,6.2629,1.6695,16.2007,1.0638,0.6279,8.0374,0.6279,0,0,10.3531,8.5446,6.0299,1.0638,11.7679,2.5625,5.6616,0.6279,9.7723,0,5.7373,0,0,12.2949,0,0,10.2625,4.4409,1.3982,1.0638,4.8755,7.9124,5.4073,5.7519,2.6789,11.4207,7.284,2.5625,7.6479,11.8044,3.11,9.9021,0.6279,2.5625,0,1.0638,9.5246,2.0947,8.9433,3.3603,2.5625,7.5673,7.8249,0,6.6235,5.3506,0,14.1457,0,1.0638,12.03,7.7317,7.8625,7.0724,1.3982,7.7755,10.2157,0,8.8424,8.4375,10.397,0.6279,5.7224,2.5625,4.6434,9.8253,1.3982,9.301,3.8162,2.2681,8.5861,4.2054,7.698,2.8069,5.7519,10.2024,2.9152,0,0,1
4.964,1.4418,4.9954,4.0698,8.484,10.9584,1.6135,0.4258,9.1041,3.5414,8.5777,1.0215,6.5709,3.0964,8.9624,1.0215,4.6848,0,6.7881,5.8747,10.3909,0,3.4537,10.9656,4.2102,7.3215,4.6056,14.0453,5.4339,1.2594,10.2332,4.099,11.992,0.4258,4.2367,1.4418,10.5625,1.6135,4.4329,5.1002,5.0857,0,0,10.6837,6.3819,6.37,11.1543,8.8107,3.7022,7.0901,11.3506,2.7328,7.4742,8.5647,2.0321,6.6018,7.691,10.2984,1.9055,0,1.7669,5.4901,3.4537,2.0321,5.9883,6.0643,14.1845,10.7462,0.4258,2.7732,7.0903,7.8941,7.2615,10.0978,7.8237,0.7541,9.7772,9.3471,12.6847,0,5.6267,9.2414,3.5833,8.7394,9.8244,8.6572,10.0787,3.3113,5.376,1.0215,5.4901,11.7,2.6205,13.3016,7.0939,9.8417,4.7598,7.8879,5.7788,6.6618,7.7816,1.0215,3.8121,8.6362,1.7669,4.4098,7.5528,0.4258,7.1716,4.6654,4.7228,3.5414,10.0514,2.7732,8.8563,7.9004,12.2817,7.1119,2.5377,14.8167,8.1228,6.108,3.3603,9.5661,16.8948,0.4258,3.1532,6.7564,3.7022,4.5851,4.1832,9.845,7.1886,4.6258,11.3125,9.1554,11.871,6.2836,8.2551,10.49,10.4165,2.1483,0,0,9.7167,0,0,10.1229,5.4108,8.3447,8.7441,3.9784,8.1422,7.0497,5.7142,5.8747,10.8402,8.4992,4.3624,7.9908,12.5494,4.2102,8.9272,0.7541,1.4418,1.0215,8.0536,7.323,0,9.1335,1.4418,2.6205,8.3734,7.9692,0,6.9848,5.0857,1.0215,12.8906,0,0,12.311,7.6021,9.2833,6.7881,7.0791,8.4743,1.4418,7.9981,8.751,3.0964,9.867,1.0215,6.0936,8.3749,4.7959,7.9712,2.3561,9.2761,7.3851,8.8994,6.3151,5.9805,7.3642,5.4679,6.3397,8.1854,9.252,8.8974,9.4882,3
4.9098,1.5175,2.7994,3.2011,9.6449,4.7592,5.0624,0,5.1099,1.0825,1.5175,0.4569,4.4505,8.8756,7.8695,1.694,1.5175,0.8034,6.7981,3.7727,2.636,0,2.636,16.2016,3.0142,4.7392,9.0068,7.3625,10.1534,0.8157,5.1989,3.6061,9.9153,0.8034,6.5045,0,0.4569,6.4866,4.151,1.3163,4.4989,0,0.8034,6.9096,9.0337,0,12.5152,10.0887,2.72,7.0438,7.3947,1.3163,7.963,0.4569,1.5175,1.0825,9.3336,4.6984,0,1.0825,1.5175,5.7119,3.4672,9.6734,7.6754,1.993,4.7983,7.129,0.8034,9.477,6.744,6.3483,6.4806,7.3025,7.6054,1.993,11.9225,8.2386,12.7578,0.8034,3.0792,8.5567,5.4421,2.7994,7.4264,8.9568,7.1135,6.4926,9.5438,4.4505,3.9912,5.0624,2.4518,8.652,7.7397,10.6836,6.9229,7.8672,3.0142,7.4725,7.4232,5.4787,8.4347,6.7737,3.4178,0,10.1272,0,6.8549,0.8034,1.0825,2.2406,8.8847,12.7781,10.042,6.3217,12.3056,0,1.8512,14.2175,0.4569,6.5104,8.9568,7.7447,8.272,0.4569,3.0792,6.8549,3.8861,3.4178,2.7994,9.8078,5.5144,0,5.5026,5.2436,8.4017,8.1861,4.151,10.6436,3.7727,3.2011,0,0,2.72,0,0,11.362,0.4569,3.0142,11.8447,0,6.9964,4.0246,7.5888,3.0919,10.7678,9.7696,4.181,8.7058,11.5598,8.4805,9.6143,0,2.2406,1.8512,8.9708,10.6951,5.5026,9.268,1.5175,1.3163,10.272,7.4573,0,6.7084,8.0466,0.4569,11.7231,0,2.2406,11.9622,7.1855,8.3532,7.7041,1.3163,9.0821,1.0825,4.3844,5.2855,6.8734,9.261,1.0825,5.9823,3.8115,5.1708,7.6246,4.7592,7.1892,3.8493,8.3937,5.0624,2.8746,8.5191,5.782,8.7426,7.6409,1.5175,1.3163,3.6496,1
5.6516,1.0077,5.291,4.8221,8.1264,12.852,1.1784,0.325,6.2866,2.7134,2.4719,1.4692,6.3325,6.6946,8.79,1.4692,10.4554,0,8.3167,9.7643,13.8793,1.3311,2.8712,8.0961,5.8668,8.1471,6.9982,9.4305,11.5373,4.5402,11.1577,3.9916,12.6899,0.5901,5.4988,2.7679,4.1844,3.101,5.3458,12.4671,0.5901,6.4372,1.5952,8.8064,7.6002,11.3252,14.4404,6.5888,8.1185,7.6464,4.8177,2.8205,3.7146,3.3714,2.5977,5.5227,8.8346,6.8731,0.325,1.4692,9.4567,5.8854,3.2231,9.5471,8.0947,2.5977,10.9733,2.6567,8.3629,5.5068,8.345,6.8917,7.0513,13.6626,8.5832,3.8969,6.8886,12.0571,5.6732,0,5.0372,6.4497,4.1229,4.1229,8.6179,5.8668,3.7146,3.9916,5.3095,0.5901,5.7898,10.1603,9.7269,9.6124,8.2548,8.2547,4.644,8.6894,6.8063,6.5426,7.2149,4.2624,6.3005,7.5524,2.9202,2.7134,8.3662,0.8139,7.9009,5.3187,3.599,1.7111,9.8133,10.7157,9.0293,5.6149,11.6059,0,8.529,13.9571,7.4787,8.2174,7.6609,10.1802,10.0369,5.2437,3.4062,8.3695,8.454,0,5.1848,10.4049,8.0542,4.2043,9.158,6.2343,11.8228,7.566,12.2001,8.994,10.2492,4.7426,0,0,3.3714,0,0,11.107,6.8257,9.0251,12.8487,0.8139,7.5388,5.3278,6.9635,4.6161,11.4593,9.9883,4.3544,6.2098,13.0299,9.3849,10.7419,1.9181,2.6567,1.9181,4.0367,6.9251,1.0077,9.2375,2.7134,11.7408,10.6567,6.7431,3.8722,7.1675,10.5768,0,11.7053,0,10.8327,12.1118,7.4623,8.3957,9.3087,5.4574,8.8787,6.0703,5.6201,9.4241,5.2047,9.3601,2.0115,6.8917,8.8145,8.0907,8.6788,3.3714,7.7884,5.1948,3.0578,6.3143,9.5723,7.3235,6.0094,5.3003,6.3097,7.0431,10.9375,3.2616,1
3.6174,6.1108,4.6946,2.7304,7.3657,17.0074,1.7435,0,11.0935,7.7806,1.2685,0.9556,0,10.683,10.1309,2.5102,8.3675,0,7.3155,9.0198,15.409,2.6245,2.2502,18.2202,3.241,7.6685,6.5902,15.0996,6.6855,0.9695,9.8421,2.7304,10.6492,0,0.5555,0.5555,0,0.9556,4.3404,7.8409,4.4684,4.8198,3.7238,13.8238,6.3621,15.2154,8.4059,5.7569,4.3066,5.8586,10.1346,2.1003,6.7498,2.2502,3.5025,1.2685,7.7682,12.4513,0,0,10.9274,4.4987,3.8229,0.9556,7.5323,3.0901,12.614,9.6173,0.5555,3.6174,6.159,6.5902,7.4142,21.2156,8.3003,0.9556,9.8879,10.1679,13.2946,0,5,6.9712,6.9658,4.6682,11.0158,11.4129,0.9556,1.2685,5.4919,4.3735,6.0197,9.9747,3.7238,12.6371,2.5102,9.9397,3.6716,7.4417,8.5321,7.1536,7.8846,5.451,1.2685,2.5102,2.2502,13.8959,7.7682,0,7.2233,2.5102,5.3876,0,7.805,11.3808,10.1381,7.9102,12.6377,1.2685,0.5555,15.6904,1.5255,7.0904,5.1602,11.5016,17.39,7.7368,3.0901,5.4197,16.3826,9.0774,7.1584,10.0873,5.2341,2.3861,11.2304,7.5756,15.1647,7.0346,7.4102,9.6531,11.8902,2.9214,0,0,4.1626,0,5.2696,9.5274,7.2278,12.0662,4.5574,0,9.3082,3.7742,7.3616,4.6036,11.0369,8.7773,5.1218,6.5181,13.2927,0.9556,9.5583,1.2685,2.3861,2.6245,16.015,7.0031,0.9556,8.6414,2.3861,4.1243,7.525,8.1461,0.5555,7.1536,5.7059,0,14.1752,0,4.6946,12.2749,7.8111,9.1849,7.5649,9.1553,7.307,2.2502,8.6909,8.5647,5.7317,9.4384,2.2502,5.0823,11.253,6.8821,9.0495,2.6245,8.6666,5.7059,9.1231,6.3372,4.4684,7.5433,3.5025,11.0362,6.9106,10.8889,14.0096,9.7625,1
5.458,10.8948,11.9414,4.6414,10.2304,12.5817,3.9111,0,10.1202,6.6278,5.2069,2.4708,4.6414,12.3044,9.4095,1.4072,5.9282,0,8.5308,10.5108,10.8252,0,3.781,11.9888,5.8885,5.7179,8.2271,13.8099,7.9757,2.8102,9.2776,8.6631,9.9126,1.7984,2.9277,3.9502,6.2974,2.5745,4.7995,9.0161,6.0856,9.8443,0,9.5827,8.911,12.1239,7.6053,8.239,9.488,8.4324,9.2497,3.1454,10.7576,12.9269,6.3274,4.3803,7.9004,7.5104,0.8688,6.585,7.5681,6.6868,6.1458,8.1599,8.1025,13.0233,13.7454,13.759,11.0815,6.9932,7.9968,7.7479,10.0734,13.3599,8.7721,2.238,12.0429,7.0706,10.7665,0,4.9225,8.4325,7.2496,9.7345,12.1717,12.5043,9.7352,6.0501,6.515,2.4708,7.2844,7.0926,10.3016,11.9198,7.4571,11.076,5.0893,9.4713,7.4263,6.6458,8.7556,5.3599,4.4087,5.4028,5.1907,15.1213,9.9157,0.4989,8.5468,3.6032,8.7334,9.4805,11.0854,10.6171,8.045,8.558,11.6725,7.0071,0,13.6197,5.1067,7.6144,7.9397,11.3022,17.5112,8.1262,1.163,8.9799,9.7739,9.9468,5.3743,10.659,8.1283,0.4989,14.2753,8.6379,12.9859,6.0856,11.9892,10.0037,7.7781,5.1239,0,0,8.199,0,0.4989,11.0371,3.3923,11.6903,9.9856,0,8.0324,2.3591,6.9163,4.2373,12.1709,9.684,4.942,7.5555,12.3544,2.8472,11.2367,2.4708,3.8709,2.4708,6.7435,8.4698,0,8.9184,4.4905,7.7699,9.6825,7.2806,0.4989,7.2806,4.0253,0,12.4806,0.4989,8.1661,11.4167,7.9662,7.6856,7.7507,9.1416,8.0873,2.8472,11.8315,8.7264,5.3453,10.9623,3.7433,6.068,11.1334,7.2018,8.8835,2.6712,9.6941,6.1117,6.6096,8.7543,5.8682,7.8878,5.8885,6.6926,7.9349,9.7554,1.163,8.9799,1
4.9184,0.4309,7.9265,5.7432,7.3069,3.4258,3.1709,0,6.4881,8.8284,7.4256,1.627,2.6373,3.3292,9.9537,3.0549,3.7949,1.0316,7.9712,8.582,9.1508,1.627,3.1709,9.4505,6.1133,4.8848,7.9611,15.7547,0.7623,2.0784,1.0316,4.5623,6.0616,0,2.7903,1.0316,5.9441,3.1709,6.2249,4.0282,0,1.4544,0,7.402,7.9449,8.3431,9.0958,6.9729,9.8525,7.3151,10.3303,2.9931,0,6.3655,3.9328,0.7623,6.4076,8.195,1.0316,0.4309,4.0282,4.6649,5.2441,2.0472,7.1671,1.781,13.4531,8.2783,1.781,3.8655,6.7944,7.1425,10.0464,12.4128,8.9204,0,5.4419,3.9653,0,0.7623,5.6955,10.7314,7.0278,7.5673,10.0844,12.5142,9.9246,4.2816,4.3324,0,8.3798,1.781,9.7915,10.9661,3.5164,11.1872,6.5749,6.3777,7.0807,5.6858,7.8824,4.9833,1.2585,9.3978,1.627,0,10.5527,0,8.2036,3.2784,4.8152,5.4534,3.6424,3.8655,7.5487,8.9703,11.4193,0,0.7623,14.2345,5.9195,6.1133,4.9512,10.1196,14.4185,2.7903,1.0316,6.8736,2.2718,1.0316,1.0316,10.4393,9.1857,0.7623,4.5192,5.8774,14.2382,5.7525,8.4052,9.5938,3.682,3.0549,0,0.4309,2.9286,0,0,9.3948,4.7039,11.5743,5.3587,0.4309,7.3002,0.4309,5.7525,4.224,11.1782,3.0549,6.084,6.2449,9.4908,1.4544,10.0483,0.4309,2.2718,2.0472,0,4.5638,0.4309,8.6259,3.9653,4.3814,7.6867,7.7037,0,7.4197,1.4544,0,12.2749,0,1.0316,10.7893,7.5433,7.8436,7.3101,8.1102,9.7278,0,0.4309,9.3056,4.5409,10.991,2.1638,5.334,13.3744,5.7802,7.5647,2.3722,8.796,6.6766,0.4309,9.0195,5.2308,8.2019,4.4053,7.9285,8.8295,4.4288,3.7582,10.1141,2
